PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2018-03-25T09:00:00Z,2018-03-25T08:00:00Z,PT60M,16.1,-57,14.4,0,0,0,0,28,89.7,979.5,256,4.9,127
2018-03-25T10:00:00Z,2018-03-25T09:00:00Z,PT60M,15.6,-69,14.5,0,0,0,0,27.7,93.1,980.1,259,4.2,116
2018-03-25T11:00:00Z,2018-03-25T10:00:00Z,PT60M,15,-78,13.8,0,0,0,0,27.2,92.5,981,258,2.9,104
2018-03-25T12:00:00Z,2018-03-25T11:00:00Z,PT60M,14.5,-87,13.2,3,0,0,3,26.8,91.9,982,257,1.6,92
2018-03-25T13:00:00Z,2018-03-25T12:00:00Z,PT60M,14.3,-95,13.1,41,0,0,41,26,92.3,982.7,238,0.7,80
2018-03-25T14:00:00Z,2018-03-25T13:00:00Z,PT60M,14.5,-104,13.5,65,0,0,65,24.8,93.6,983.2,161,0.6,67
2018-03-25T15:00:00Z,2018-03-25T14:00:00Z,PT60M,14.7,-115,13.9,120,0,0,120,23.7,95,983.7,127,1.2,56
2018-03-25T16:00:00Z,2018-03-25T15:00:00Z,PT60M,14.9,-129,14.1,91,0,0,91,23,94.7,984,118,1.8,45
2018-03-25T17:00:00Z,2018-03-25T16:00:00Z,PT60M,15.1,-148,14,48,0,0,48,22.7,93.1,984.1,114,2.3,37
2018-03-25T18:00:00Z,2018-03-25T17:00:00Z,PT60M,15.4,-174,14,79,0,0,79,22.4,91.4,984.2,111,2.9,33
2018-03-25T19:00:00Z,2018-03-25T18:00:00Z,PT60M,15.2,159,13.7,113,0,0,113,22.5,90.8,984.3,107,3.2,34
2018-03-25T20:00:00Z,2018-03-25T19:00:00Z,PT60M,14.7,137,13.3,100,0,0,100,23,91.3,984.4,102,3.5,41
2018-03-25T21:00:00Z,2018-03-25T20:00:00Z,PT60M,14.2,121,12.8,148,0,0,148,23.5,91.7,984.4,98,3.7,51
2018-03-25T22:00:00Z,2018-03-25T21:00:00Z,PT60M,13.3,109,11.7,163,0,0,163,23.6,90.3,985,96,4,62
2018-03-25T23:00:00Z,2018-03-25T22:00:00Z,PT60M,12,99,9.9,82,0,0,82,23.4,87.2,986,97,4.1,74
2018-03-26T00:00:00Z,2018-03-25T23:00:00Z,PT60M,10.7,91,8.2,16,0,0,16,23.2,84.1,987.1,97,4.3,86
2018-03-26T01:00:00Z,2018-03-26T00:00:00Z,PT60M,10.1,82,6.9,0,0,0,0,23.1,80.7,987.9,98,4.5,99
2018-03-26T02:00:00Z,2018-03-26T01:00:00Z,PT60M,10,73,6.2,0,0,0,0,23.1,77,988.6,100,4.8,111
2018-03-26T03:00:00Z,2018-03-26T02:00:00Z,PT60M,10,62,5.5,0,0,0,0,23.2,73.5,989.2,101,5.1,122
2018-03-26T04:00:00Z,2018-03-26T03:00:00Z,PT60M,9.9,48,5,0,0,0,0,23.2,71.5,989.7,102,5.3,133
2018-03-26T05:00:00Z,2018-03-26T04:00:00Z,PT60M,9.7,30,4.6,0,0,0,0,23.2,70.9,990.1,103,5.5,140
2018-03-26T06:00:00Z,2018-03-26T05:00:00Z,PT60M,9.5,6,4.3,0,0,0,0,23.1,70.3,990.4,104,5.7,144
2018-03-26T07:00:00Z,2018-03-26T06:00:00Z,PT60M,9.3,-19,4,0,0,0,0,23.2,69.7,990.8,104,5.8,143
2018-03-26T08:00:00Z,2018-03-26T07:00:00Z,PT60M,9.1,-40,3.7,0,0,0,0,23.4,69.2,991.2,103,5.9,136
2018-03-26T09:00:00Z,2018-03-26T08:00:00Z,PT60M,8.9,-56,3.4,0,0,0,0,23.5,68.7,991.6,102,6,127
2018-03-26T10:00:00Z,2018-03-26T09:00:00Z,PT60M,8.6,-68,2.7,0,0,0,0,23.3,66.3,992.3,101,5.9,116
2018-03-26T11:00:00Z,2018-03-26T10:00:00Z,PT60M,8.4,-78,1.6,0,0,0,0,22.9,62.3,993.3,100,5.7,104
2018-03-26T12:00:00Z,2018-03-26T11:00:00Z,PT60M,8.1,-87,0.4,5,2,0,6,22.4,58.4,994.2,99,5.5,92
2018-03-26T13:00:00Z,2018-03-26T12:00:00Z,PT60M,8.1,-95,-0.4,56,0,0,56,22,54.9,995,99,5.5,79
2018-03-26T14:00:00Z,2018-03-26T13:00:00Z,PT60M,8.4,-104,-1,119,0,0,119,21.7,51.7,995.5,100,5.6,67
2018-03-26T15:00:00Z,2018-03-26T14:00:00Z,PT60M,8.7,-115,-1.5,178,0,0,178,21.5,48.7,996,102,5.7,55
2018-03-26T16:00:00Z,2018-03-26T15:00:00Z,PT60M,9.7,-129,-1.4,195,0,0,195,21.4,45.8,996.1,103,5.7,45
2018-03-26T17:00:00Z,2018-03-26T16:00:00Z,PT60M,11.5,-148,-0.6,320,0,0,320,21.6,43.1,995.6,106,5.5,37
2018-03-26T18:00:00Z,2018-03-26T17:00:00Z,PT60M,13.3,-174,0.1,231,0,0,231,21.8,40.6,995.2,108,5.4,32
2018-03-26T19:00:00Z,2018-03-26T18:00:00Z,PT60M,14.5,159,0.8,129,0,0,129,22.1,39.4,994.8,110,5.3,34
2018-03-26T20:00:00Z,2018-03-26T19:00:00Z,PT60M,15.2,137,1.5,123,0,0,123,22.7,39.3,994.3,113,5.2,41
2018-03-26T21:00:00Z,2018-03-26T20:00:00Z,PT60M,15.9,121,2.1,187,0,0,187,23.2,39.2,993.8,115,5.1,50
2018-03-26T22:00:00Z,2018-03-26T21:00:00Z,PT60M,15.1,109,1.9,119,0,0,119,24.1,40.9,994,116,4.8,62
2018-03-26T23:00:00Z,2018-03-26T22:00:00Z,PT60M,12.8,99,1.1,82,0,0,82,25.2,44.8,994.6,116,4.2,74
2018-03-27T00:00:00Z,2018-03-26T23:00:00Z,PT60M,10.5,90,0.3,17,0,0,17,26.3,49.1,995.3,116,3.5,86
2018-03-27T01:00:00Z,2018-03-27T00:00:00Z,PT60M,9.4,82,-0.1,0,0,0,0,26.8,51.2,995.8,115,3.4,99
2018-03-27T02:00:00Z,2018-03-27T01:00:00Z,PT60M,9.6,73,-0.1,0,0,0,0,26.6,50.7,996.1,116,3.9,111
2018-03-27T03:00:00Z,2018-03-27T02:00:00Z,PT60M,9.8,62,-0.1,0,0,0,0,26.5,50.1,996.4,116,4.4,122
2018-03-27T04:00:00Z,2018-03-27T03:00:00Z,PT60M,9.8,48,0,0,0,0,0,26.1,50.4,996.4,116,4.6,132
2018-03-27T05:00:00Z,2018-03-27T04:00:00Z,PT60M,9.7,29,0.2,0,0,0,0,25.6,51.5,996.1,116,4.4,140
2018-03-27T06:00:00Z,2018-03-27T05:00:00Z,PT60M,9.6,6,0.4,0,0,0,0,25.1,52.7,995.9,116,4.3,144
2018-03-27T07:00:00Z,2018-03-27T06:00:00Z,PT60M,9.6,-19,0.7,0,0,0,0,24.8,53.9,995.6,116,4.2,142
2018-03-27T08:00:00Z,2018-03-27T07:00:00Z,PT60M,9.6,-40,1,0,0,0,0,24.6,55.2,995.4,114,4.1,136
2018-03-27T09:00:00Z,2018-03-27T08:00:00Z,PT60M,9.6,-56,1.4,0,0,0,0,24.5,56.6,995.1,113,4.1,127
2018-03-27T10:00:00Z,2018-03-27T09:00:00Z,PT60M,9.5,-68,1.8,0,0,0,0,24.4,58.7,995.2,112,3.9,116
2018-03-27T11:00:00Z,2018-03-27T10:00:00Z,PT60M,9.4,-78,2.4,0,0,0,0,24.2,61.7,995.5,111,3.6,104
2018-03-27T12:00:00Z,2018-03-27T11:00:00Z,PT60M,9.3,-86,3,3,0,0,3,24.1,64.8,995.8,109,3.3,92
2018-03-27T13:00:00Z,2018-03-27T12:00:00Z,PT60M,9.6,-95,3.5,46,0,0,46,24,65.4,996,112,3.2,79
2018-03-27T14:00:00Z,2018-03-27T13:00:00Z,PT60M,10.4,-104,3.7,62,0,0,62,23.8,63.5,996.1,118,3.4,67
2018-03-27T15:00:00Z,2018-03-27T14:00:00Z,PT60M,11.1,-115,4,118,0,0,118,23.7,61.7,996.2,124,3.6,55
2018-03-27T16:00:00Z,2018-03-27T15:00:00Z,PT60M,12.4,-129,4.9,177,0,0,177,23.6,59.9,995.7,131,3.8,44
2018-03-27T17:00:00Z,2018-03-27T16:00:00Z,PT60M,14.4,-148,6.3,95,0,0,95,23.7,58.2,994.7,141,3.8,36
2018-03-27T18:00:00Z,2018-03-27T17:00:00Z,PT60M,16.4,-174,7.8,220,0,0,220,23.7,56.6,993.8,149,4,32
2018-03-27T19:00:00Z,2018-03-27T18:00:00Z,PT60M,17.9,159,8.9,433,0,0,433,23.9,55.7,992.8,157,4.2,34
2018-03-27T20:00:00Z,2018-03-27T19:00:00Z,PT60M,18.8,136,9.7,372,0,0,372,24.1,55.4,991.7,165,4.3,40
2018-03-27T21:00:00Z,2018-03-27T20:00:00Z,PT60M,19.8,120,10.5,363,0,0,363,24.2,55.1,990.6,172,4.5,50
2018-03-27T22:00:00Z,2018-03-27T21:00:00Z,PT60M,19.4,108,10.8,263,176,82,345,24.3,57.2,990.3,173,4.2,61
2018-03-27T23:00:00Z,2018-03-27T22:00:00Z,PT60M,17.8,99,10.5,128,136,45,173,24.2,62.2,990.8,168,3.3,74
2018-03-28T00:00:00Z,2018-03-27T23:00:00Z,PT60M,16.2,90,10.2,28,0,0,28,24,67.6,991.2,159,2.5,86
2018-03-28T01:00:00Z,2018-03-28T00:00:00Z,PT60M,15.2,81,10.1,0,0,0,0,23.9,71.3,991.4,152,2.3,98
2018-03-28T02:00:00Z,2018-03-28T01:00:00Z,PT60M,14.9,72,10.1,0,0,0,0,23.9,72.8,991.3,154,2.6,111
2018-03-28T03:00:00Z,2018-03-28T02:00:00Z,PT60M,14.7,61,10.1,0,0,0,0,23.8,74.3,991.2,155,2.9,122
2018-03-28T04:00:00Z,2018-03-28T03:00:00Z,PT60M,14.5,47,10.3,0,0,0,0,23.7,75.9,990.8,158,3,132
2018-03-28T05:00:00Z,2018-03-28T04:00:00Z,PT60M,14.5,29,10.5,0,0,0,0,23.5,77.4,990.3,165,3,140
2018-03-28T06:00:00Z,2018-03-28T05:00:00Z,PT60M,14.4,5,10.8,0,0,0,0,23.4,78.9,989.8,171,3,143
2018-03-28T07:00:00Z,2018-03-28T06:00:00Z,PT60M,14.4,-19,11,0,0,0,0,23.1,80.1,989.2,178,3,142
2018-03-28T08:00:00Z,2018-03-28T07:00:00Z,PT60M,14.4,-40,11.1,0,0,0,0,22.9,80.9,988.7,184,3.1,136
2018-03-28T09:00:00Z,2018-03-28T08:00:00Z,PT60M,14.3,-56,11.2,0,0,0,0,22.6,81.7,988.2,190,3.2,126
2018-03-28T10:00:00Z,2018-03-28T09:00:00Z,PT60M,13.7,-68,11,0,0,0,0,22.3,83.6,987.9,192,3.2,115
2018-03-28T11:00:00Z,2018-03-28T10:00:00Z,PT60M,12.5,-78,10.3,0,0,0,0,22,86.6,987.7,190,3.1,104
2018-03-28T12:00:00Z,2018-03-28T11:00:00Z,PT60M,11.2,-86,9.6,7,0,0,7,21.7,89.6,987.6,189,3,91
2018-03-28T13:00:00Z,2018-03-28T12:00:00Z,PT60M,12,-95,9.8,85,181,42,127,21.6,86.1,987.6,191,3.2,79
2018-03-28T14:00:00Z,2018-03-28T13:00:00Z,PT60M,14.8,-104,10.7,163,384,161,324,21.6,76.8,987.7,195,3.8,67
2018-03-28T15:00:00Z,2018-03-28T14:00:00Z,PT60M,17.5,-114,11.7,240,455,262,503,21.7,68.8,987.9,198,4.4,55
2018-03-28T16:00:00Z,2018-03-28T15:00:00Z,PT60M,19.7,-128,12.1,275,535,386,661,21.8,61.3,987.7,203,4.8,44
2018-03-28T17:00:00Z,2018-03-28T16:00:00Z,PT60M,21.4,-148,11.8,220,730,593,813,22.1,54.2,987.2,210,5,36
2018-03-28T18:00:00Z,2018-03-28T17:00:00Z,PT60M,23.1,-174,11.5,198,798,679,877,22.4,48.1,986.7,216,5.3,32
2018-03-28T19:00:00Z,2018-03-28T18:00:00Z,PT60M,24.1,158,11.3,259,678,568,827,22.8,44.7,986.1,219,5.4,33
2018-03-28T20:00:00Z,2018-03-28T19:00:00Z,PT60M,24.5,136,11.3,426,228,179,605,23.4,43.7,985.3,218,5.1,40
2018-03-28T21:00:00Z,2018-03-28T20:00:00Z,PT60M,24.9,120,11.3,350,184,124,474,24,42.7,984.5,218,4.9,50
2018-03-28T22:00:00Z,2018-03-28T21:00:00Z,PT60M,24.8,108,11.5,249,53,20,269,24.4,43.6,984,215,4.3,61
2018-03-28T23:00:00Z,2018-03-28T22:00:00Z,PT60M,24.1,98,11.9,128,77,30,158,24.8,46.6,983.8,208,3.5,73
2018-03-29T00:00:00Z,2018-03-28T23:00:00Z,PT60M,23.4,90,12.3,33,15,2,34,25.1,49.7,983.7,196,2.7,86
2018-03-29T01:00:00Z,2018-03-29T00:00:00Z,PT60M,22.4,81,12.4,0,0,0,0,25.1,53,983.6,185,2.7,98
2018-03-29T02:00:00Z,2018-03-29T01:00:00Z,PT60M,21.1,72,12.1,0,0,0,0,24.7,56.6,983.8,181,3.3,110
2018-03-29T03:00:00Z,2018-03-29T02:00:00Z,PT60M,19.8,61,11.9,0,0,0,0,24.4,60.3,983.9,179,3.9,122
2018-03-29T04:00:00Z,2018-03-29T03:00:00Z,PT60M,18.9,47,11.8,0,0,0,0,23.9,63.3,983.9,179,4.3,132
2018-03-29T05:00:00Z,2018-03-29T04:00:00Z,PT60M,18.3,28,11.7,0,0,0,0,23.1,65.3,983.8,182,4.6,139
2018-03-29T06:00:00Z,2018-03-29T05:00:00Z,PT60M,17.7,5,11.6,0,0,0,0,22.4,67.4,983.7,185,4.9,143
2018-03-29T07:00:00Z,2018-03-29T06:00:00Z,PT60M,17.2,-19,11.5,0,0,0,0,21.6,69.3,983.5,187,5,142
2018-03-29T08:00:00Z,2018-03-29T07:00:00Z,PT60M,16.6,-40,11.3,0,0,0,0,20.7,70.9,983.2,189,5.1,135
2018-03-29T09:00:00Z,2018-03-29T08:00:00Z,PT60M,16.1,-56,11.2,0,0,0,0,19.8,72.6,982.8,191,5.2,126
2018-03-29T10:00:00Z,2018-03-29T09:00:00Z,PT60M,15.6,-68,11.3,0,0,0,0,20.1,75.7,982.8,193,5,115
2018-03-29T11:00:00Z,2018-03-29T10:00:00Z,PT60M,15.1,-77,11.7,0,0,0,0,21.5,80.2,983.1,195,4.5,103
2018-03-29T12:00:00Z,2018-03-29T11:00:00Z,PT60M,14.6,-86,12.1,6,0,0,6,22.8,85,983.4,197,3.9,91
2018-03-29T13:00:00Z,2018-03-29T12:00:00Z,PT60M,15.2,-94,12.6,89,60,18,107,23.9,84.5,983.6,198,4.1,79
2018-03-29T14:00:00Z,2018-03-29T13:00:00Z,PT60M,16.8,-103,13.1,162,411,166,328,24.5,78.9,983.7,199,5,66
2018-03-29T15:00:00Z,2018-03-29T14:00:00Z,PT60M,18.4,-114,13.6,289,314,179,468,25.2,73.7,983.9,199,5.8,54
2018-03-29T16:00:00Z,2018-03-29T15:00:00Z,PT60M,19.7,-128,13.8,380,10,7,387,25.6,69,983.7,199,6.4,44
2018-03-29T17:00:00Z,2018-03-29T16:00:00Z,PT60M,20.6,-148,13.7,467,7,6,473,25.8,64.5,983.2,198,6.8,35
2018-03-29T18:00:00Z,2018-03-29T17:00:00Z,PT60M,21.5,-174,13.5,476,0,0,476,26.1,60.4,982.7,198,7.1,31
2018-03-29T19:00:00Z,2018-03-29T18:00:00Z,PT60M,22.1,158,13.5,409,110,93,502,26.5,58,982,197,7.2,33
2018-03-29T20:00:00Z,2018-03-29T19:00:00Z,PT60M,22.5,135,13.5,382,0,0,382,27.3,57,981,195,7.2,40
2018-03-29T21:00:00Z,2018-03-29T20:00:00Z,PT60M,22.8,119,13.6,246,0,0,246,28,56.1,980.1,194,7.2,50
2018-03-29T22:00:00Z,2018-03-29T21:00:00Z,PT60M,22.6,107,13.7,152,14,5,157,29,57.2,979.6,193,6.8,61
2018-03-29T23:00:00Z,2018-03-29T22:00:00Z,PT60M,22,98,14,104,21,8,112,30.2,60.5,979.7,192,6.1,73
2018-03-30T00:00:00Z,2018-03-29T23:00:00Z,PT60M,21.3,89,14.2,17,0,0,17,31.4,63.9,979.8,192,5.4,86
2018-03-30T01:00:00Z,2018-03-30T00:00:00Z,PT60M,20.6,81,14.5,0,0,0,0,33.3,68.1,979.9,194,5.2,98
2018-03-30T02:00:00Z,2018-03-30T01:00:00Z,PT60M,19.9,71,14.9,0,0,0,0,35.8,72.9,980,199,5.5,110
2018-03-30T03:00:00Z,2018-03-30T02:00:00Z,PT60M,19.2,61,15.3,0,0,0,0,38.2,78.2,980,203,5.9,122
2018-03-30T04:00:00Z,2018-03-30T03:00:00Z,PT60M,18.5,47,15.7,0,0,0,0,38.1,83.6,980.2,212,5.7,132
2018-03-30T05:00:00Z,2018-03-30T04:00:00Z,PT60M,17.9,28,16,0,0,0,0,35.4,89.1,980.4,226,5.4,139
2018-03-30T06:00:00Z,2018-03-30T05:00:00Z,PT60M,17.2,5,16.4,0,0,0,0,32.7,95,980.6,242,5.4,143
2018-03-30T07:00:00Z,2018-03-30T06:00:00Z,PT60M,16.6,-19,16.3,0,0,0,0,29.3,97.8,980.9,252,5.2,141
2018-03-30T08:00:00Z,2018-03-30T07:00:00Z,PT60M,16.1,-40,15.6,0,0,0,0,25.2,97.1,981.3,260,4.6,135
2018-03-30T09:00:00Z,2018-03-30T08:00:00Z,PT60M,15.5,-55,15,0,0,0,0,21.1,96.4,981.6,270,4.1,126
2018-03-30T10:00:00Z,2018-03-30T09:00:00Z,PT60M,14.9,-67,14.1,0,0,0,0,18.2,95,982.2,276,3.8,115
2018-03-30T11:00:00Z,2018-03-30T10:00:00Z,PT60M,14.3,-77,13.1,0,0,0,0,16.5,92.7,982.9,277,3.6,103
2018-03-30T12:00:00Z,2018-03-30T11:00:00Z,PT60M,13.6,-86,12.1,8,0,0,8,14.8,90.5,983.6,278,3.5,91
2018-03-30T13:00:00Z,2018-03-30T12:00:00Z,PT60M,13.6,-94,11.6,100,56,17,116,13.8,87.7,984.3,283,3.6,78
2018-03-30T14:00:00Z,2018-03-30T13:00:00Z,PT60M,14.3,-103,11.7,133,544,230,362,13.6,84.4,985.2,291,4.2,66
2018-03-30T15:00:00Z,2018-03-30T14:00:00Z,PT60M,14.9,-114,11.7,282,349,194,476,13.3,81.2,986,297,4.8,54
2018-03-30T16:00:00Z,2018-03-30T15:00:00Z,PT60M,15.7,-128,11.2,411,46,35,446,13,74.9,986.5,300,5.1,43
2018-03-30T17:00:00Z,2018-03-30T16:00:00Z,PT60M,16.7,-148,10.4,528,86,70,598,12.4,66.2,986.7,302,5.2,35
2018-03-30T18:00:00Z,2018-03-30T17:00:00Z,PT60M,17.7,-174,9.5,430,378,325,755,11.9,58.6,986.8,303,5.3,31
2018-03-30T19:00:00Z,2018-03-30T18:00:00Z,PT60M,18.3,158,8.4,455,319,269,724,11.5,52.7,986.9,305,5.5,33
2018-03-30T20:00:00Z,2018-03-30T19:00:00Z,PT60M,18.4,135,7.3,321,524,404,725,11.2,48.2,986.8,308,5.7,40
2018-03-30T21:00:00Z,2018-03-30T20:00:00Z,PT60M,18.6,119,6.1,232,582,384,616,10.8,44,986.7,310,5.9,50
2018-03-30T22:00:00Z,2018-03-30T21:00:00Z,PT60M,18.2,107,5.3,187,515,246,434,10.6,42.8,987,312,5.5,61
2018-03-30T23:00:00Z,2018-03-30T22:00:00Z,PT60M,17.1,97,4.8,102,455,138,241,10.3,44.4,987.5,314,4.5,73
2018-03-31T00:00:00Z,2018-03-30T23:00:00Z,PT60M,16,89,4.4,31,159,21,52,10.1,46.1,988.1,317,3.5,86
2018-03-31T01:00:00Z,2018-03-31T00:00:00Z,PT60M,14.9,80,4.3,0,0,0,0,9.7,49.2,988.9,322,3.1,98
2018-03-31T02:00:00Z,2018-03-31T01:00:00Z,PT60M,13.7,71,4.5,0,0,0,0,9.3,53.9,989.8,327,3.3,110
2018-03-31T03:00:00Z,2018-03-31T02:00:00Z,PT60M,12.6,60,4.8,0,0,0,0,8.9,59,990.7,331,3.5,121
2018-03-31T04:00:00Z,2018-03-31T03:00:00Z,PT60M,11.6,46,4.8,0,0,0,0,8.5,63.1,991.2,335,3.5,131
2018-03-31T05:00:00Z,2018-03-31T04:00:00Z,PT60M,10.9,28,4.8,0,0,0,0,8,65.9,991.4,340,3.5,139
2018-03-31T06:00:00Z,2018-03-31T05:00:00Z,PT60M,10.2,5,4.7,0,0,0,0,7.5,68.7,991.6,345,3.4,142
2018-03-31T07:00:00Z,2018-03-31T06:00:00Z,PT60M,9.5,-19,4.6,0,0,0,0,7.1,71.2,991.7,350,3.3,141
2018-03-31T08:00:00Z,2018-03-31T07:00:00Z,PT60M,9,-39,4.4,0,0,0,0,6.7,73.1,991.7,356,3.1,135
2018-03-31T09:00:00Z,2018-03-31T08:00:00Z,PT60M,8.4,-55,4.3,0,0,0,0,6.2,75.1,991.7,3,3,125
2018-03-31T10:00:00Z,2018-03-31T09:00:00Z,PT60M,7.6,-67,3.9,0,0,0,0,5.8,77.5,991.9,11,2.7,115
2018-03-31T11:00:00Z,2018-03-31T10:00:00Z,PT60M,6.6,-77,3.4,0,0,0,0,5.5,80.3,992.3,23,2.4,103
2018-03-31T12:00:00Z,2018-03-31T11:00:00Z,PT60M,5.6,-85,2.9,8,64,6,14,5.1,83.1,992.7,37,2.2,90
2018-03-31T13:00:00Z,2018-03-31T12:00:00Z,PT60M,6.4,-94,2.8,55,550,122,177,5,77.8,993,54,2.2,78
2018-03-31T14:00:00Z,2018-03-31T13:00:00Z,PT60M,8.9,-103,2.9,81,794,330,411,5.1,66,993.3,72,2.3,66
2018-03-31T15:00:00Z,2018-03-31T14:00:00Z,PT60M,11.5,-113,3.1,93,907,536,629,5.2,56.3,993.5,87,2.7,54
2018-03-31T16:00:00Z,2018-03-31T15:00:00Z,PT60M,13.7,-127,2.9,98,966,706,804,5.5,48,993.2,99,2.8,43
2018-03-31T17:00:00Z,2018-03-31T16:00:00Z,PT60M,15.5,-147,2.3,100,997,820,920,5.9,40.9,992.5,114,2.6,35
2018-03-31T18:00:00Z,2018-03-31T17:00:00Z,PT60M,17.3,-174,1.6,100,1007,868,968,6.3,34.9,991.8,130,2.7,30
2018-03-31T19:00:00Z,2018-03-31T18:00:00Z,PT60M,18.6,157,1.3,100,999,844,944,6.8,31.5,991.1,142,2.6,32
2018-03-31T20:00:00Z,2018-03-31T19:00:00Z,PT60M,19.3,134,1.2,98,974,753,851,7.4,29.9,990.3,153,2.4,39
2018-03-31T21:00:00Z,2018-03-31T20:00:00Z,PT60M,20,118,1.1,93,926,603,696,8.1,28.5,989.4,166,2.3,49
2018-03-31T22:00:00Z,2018-03-31T21:00:00Z,PT60M,20,107,0.9,88,825,405,492,8.5,27.8,989,169,2.4,61
2018-03-31T23:00:00Z,2018-03-31T22:00:00Z,PT60M,19.5,97,0.5,93,510,158,251,8.7,28,988.9,164,2.5,73
2018-04-01T00:00:00Z,2018-03-31T23:00:00Z,PT60M,18.9,88,0,27,229,30,57,9,28.1,988.8,159,2.6,85
2018-04-01T01:00:00Z,2018-04-01T00:00:00Z,PT60M,17.7,80,0.2,0,0,0,0,9.2,30.6,988.8,157,2.7,98
2018-04-01T02:00:00Z,2018-04-01T01:00:00Z,PT60M,15.8,71,0.8,0,0,0,0,9.5,36.2,989,159,2.7,110
2018-04-01T03:00:00Z,2018-04-01T02:00:00Z,PT60M,13.8,60,1.4,0,0,0,0,9.7,42.8,989.1,161,2.6,121
2018-04-01T04:00:00Z,2018-04-01T03:00:00Z,PT60M,12.6,46,1.8,0,0,0,0,10.1,47.8,989.1,165,2.5,131
2018-04-01T05:00:00Z,2018-04-01T04:00:00Z,PT60M,12,27,2,0,0,0,0,10.5,50.4,989,170,2.3,138
2018-04-01T06:00:00Z,2018-04-01T05:00:00Z,PT60M,11.5,5,2.3,0,0,0,0,11,53.1,988.9,177,2.2,142
2018-04-01T07:00:00Z,2018-04-01T06:00:00Z,PT60M,10.8,-19,2.5,0,0,0,0,11.5,56.8,988.8,188,2.1,140
2018-04-01T08:00:00Z,2018-04-01T07:00:00Z,PT60M,9.9,-39,2.9,0,0,0,0,12.2,61.6,988.6,201,2.2,134
2018-04-01T09:00:00Z,2018-04-01T08:00:00Z,PT60M,9,-55,3.2,0,0,0,0,12.9,66.9,988.4,212,2.4,125
2018-04-01T10:00:00Z,2018-04-01T09:00:00Z,PT60M,8.3,-67,3.6,0,0,0,0,13.2,72.4,988.4,223,2.5,114
2018-04-01T11:00:00Z,2018-04-01T10:00:00Z,PT60M,7.6,-76,4,0,0,0,0,13.1,78,988.5,235,2.5,102
2018-04-01T12:00:00Z,2018-04-01T11:00:00Z,PT60M,7,-85,4.5,9,58,6,15,13,84,988.6,248,2.5,90
2018-04-01T13:00:00Z,2018-04-01T12:00:00Z,PT60M,8.6,-93,5.1,59,495,112,171,13.1,78.7,988.7,252,2.4,78
2018-04-01T14:00:00Z,2018-04-01T13:00:00Z,PT60M,12.3,-102,5.8,91,727,305,396,13.4,64.6,988.8,249,1.9,65
2018-04-01T15:00:00Z,2018-04-01T14:00:00Z,PT60M,16,-113,6.5,109,837,498,607,13.7,53.5,988.9,243,1.5,53
2018-04-01T16:00:00Z,2018-04-01T15:00:00Z,PT60M,18.7,-127,6.6,119,895,657,776,14.1,45.2,988.6,237,1.4,43
2018-04-01T17:00:00Z,2018-04-01T16:00:00Z,PT60M,20.5,-147,6,148,885,731,879,14.6,38.8,987.9,233,1.6,34
2018-04-01T18:00:00Z,2018-04-01T17:00:00Z,PT60M,22.3,-174,5.4,184,840,727,910,15.1,33.4,987.2,230,1.9,30
2018-04-01T19:00:00Z,2018-04-01T18:00:00Z,PT60M,23.4,157,5,171,854,724,896,15.5,30.5,986.4,225,2.2,32
2018-04-01T20:00:00Z,2018-04-01T19:00:00Z,PT60M,23.8,134,4.9,295,559,439,734,15.8,29.4,985.5,220,2.6,39
2018-04-01T21:00:00Z,2018-04-01T20:00:00Z,PT60M,24.2,118,4.8,357,253,166,523,16.1,28.4,984.6,216,3,49
2018-04-01T22:00:00Z,2018-04-01T21:00:00Z,PT60M,24.2,106,4.5,149,618,304,453,16.2,28,984,212,3.1,61
2018-04-01T23:00:00Z,2018-04-01T22:00:00Z,PT60M,23.8,97,4.2,94,508,151,246,16.1,28.1,983.7,207,2.9,73
2018-04-02T00:00:00Z,2018-04-01T23:00:00Z,PT60M,23.3,88,3.9,28,211,28,57,16,28.2,983.3,202,2.6,85
2018-04-02T01:00:00Z,2018-04-02T00:00:00Z,PT60M,22.1,80,4.1,0,0,0,0,15.8,30.7,983.3,200,2.7,98
2018-04-02T02:00:00Z,2018-04-02T01:00:00Z,PT60M,20.2,70,4.7,0,0,0,0,15.6,36.2,983.6,202,3,110
2018-04-02T03:00:00Z,2018-04-02T02:00:00Z,PT60M,18.4,59,5.4,0,0,0,0,15.4,42.6,984,204,3.4,121
2018-04-02T04:00:00Z,2018-04-02T03:00:00Z,PT60M,17.2,45,5.8,0,0,0,0,15.3,47.1,984,208,3.5,131
2018-04-02T05:00:00Z,2018-04-02T04:00:00Z,PT60M,16.7,27,5.9,0,0,0,0,15.3,48.8,983.9,213,3.5,138
2018-04-02T06:00:00Z,2018-04-02T05:00:00Z,PT60M,16.2,4,5.9,0,0,0,0,15.3,50.6,983.7,217,3.5,142
2018-04-02T07:00:00Z,2018-04-02T06:00:00Z,PT60M,15.7,-19,6,0,0,0,0,15.4,52.4,983.6,224,3.4,140
